teamName;teamCode;season;split;player_name;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;PM2;PA2;PCT2;SC_EF;SH_EF
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Klay Thompson;7.4;16.6;44.6;3.2;8.8;36.4;1.8;1.8;100.0;4.2;7.8;53.8;1.193;0.54
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Andrew Wiggins;6.4;13.5;47.4;1.3;5.0;26.0;2.6;3.6;72.2;5.1;8.5;60.0;1.237;0.52
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Jordan Poole;5.2;12.0;43.3;2.2;6.5;33.8;2.1;2.4;87.5;3.0;5.5;54.5;1.225;0.53
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Jonathan Kuminga;3.4;8.1;42.5;0.6;2.3;23.8;2.3;2.9;80.8;2.9;5.8;50.0;1.205;0.46
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Draymond Green;3.3;4.8;68.4;0.3;0.8;33.3;0.3;0.5;50.0;3.0;4.0;75.0;1.474;0.71
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Nemanja Bjelica;2.6;6.0;43.3;0.8;3.2;25.0;0.5;0.6;83.3;1.8;2.8;64.3;1.083;0.50
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Gary Payton II;2.3;3.9;58.1;0.8;1.9;40.0;0.9;1.4;63.6;1.5;2.0;75.0;1.581;0.68
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Otto Porter Jr.;2.6;6.3;40.9;0.7;2.7;26.3;0.1;0.4;33.3;1.9;3.6;52.0;0.955;0.47
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Kevon Looney;2.5;5.0;50.0;0.0;0.0;0.0;1.0;1.5;66.7;2.5;5.0;50.0;1.200;0.50
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Damion Lee;2.1;4.6;45.9;0.5;2.0;25.0;0.6;0.6;100.0;1.6;2.6;61.9;1.162;0.51
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Andre Iguodala;1.6;4.2;38.1;0.2;1.6;12.5;1.2;1.2;100.0;1.4;2.6;53.8;1.095;0.40
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Juan Toscano-Anderson;1.5;3.7;40.5;0.6;1.8;33.3;0.3;0.8;37.5;0.9;1.9;47.4;1.054;0.49
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Chris Chiozza;0.7;1.5;44.4;0.7;1.3;50.0;0.0;0.0;0.0;0.0;0.2;0.0;1.333;0.67
Golden State Warriors;gs;2021 - 2022 Regular Season;Central Division;Quinndary Weatherspoon;1.0;2.0;50.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;100.0;1.000;0.50
