teamName;teamCode;season;split;player_name;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;PM2;PA2;PCT2;SC_EF;SH_EF
Toronto Raptors;tor;2021 - 2022 Regular Season;Eastern Conference;Dalano Banton;1.3;3.2;42.1;0.3;0.8;34.4;0.4;0.6;56.0;1.1;2.4;44.7;1.040;0.46
Toronto Raptors;tor;2021 - 2022 Regular Season;Eastern Conference;Daniel Oturu;1.0;2.0;50.0;0.0;0.3;0.0;1.0;1.7;60.0;1.0;1.7;60.0;1.500;0.50
Toronto Raptors;tor;2021 - 2022 Regular Season;Eastern Conference;Justin Champagnie;0.5;1.4;37.5;0.1;0.6;15.4;0.2;0.2;100.0;0.4;0.8;52.6;0.938;0.41
Toronto Raptors;tor;2021 - 2022 Regular Season;Eastern Conference;Isaac Bonga;0.1;0.5;25.0;0.0;0.3;0.0;0.1;0.3;50.0;0.1;0.3;50.0;0.750;0.25
Toronto Raptors;tor;2021 - 2022 Regular Season;Eastern Conference;Sam Dekker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000;0.00
Toronto Raptors;tor;2021 - 2022 Regular Season;Eastern Conference;David Johnson;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000;0.00
Toronto Raptors;tor;2021 - 2022 Regular Season;Eastern Conference;Total;40.1;90.7;44.2;11.8;33.6;35.1;15.9;21.2;75.0;28.3;57.2;49.5;1.188;0.51
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Pascal Siakam;8.9;17.6;50.8;1.3;3.6;37.0;3.4;4.7;73.3;7.6;14.0;54.3;1.287;0.55
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Fred VanVleet;7.0;17.2;40.6;3.7;10.3;35.3;3.2;3.8;84.0;3.3;6.9;48.6;1.212;0.51
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Gary Trent Jr.;6.6;15.5;42.6;3.2;7.9;40.8;2.9;3.3;88.4;3.4;7.6;44.4;1.248;0.53
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;O.G. Anunoby;6.1;13.6;44.5;2.5;6.6;37.7;1.6;2.1;78.8;3.6;7.0;50.9;1.193;0.54
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Scottie Barnes;6.1;12.8;47.4;0.8;2.8;29.1;1.8;2.5;72.9;5.3;10.0;52.5;1.153;0.51
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Precious Achiuwa;3.6;7.5;48.5;0.9;2.2;39.7;1.2;1.7;74.4;2.7;5.2;52.2;1.253;0.54
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Chris Boucher;3.0;6.9;43.0;0.6;2.6;23.7;2.2;2.8;79.0;2.3;4.3;54.8;1.270;0.48
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Thaddeus Young;2.9;5.6;51.8;0.5;1.5;33.3;0.4;0.7;57.1;2.4;4.1;58.5;1.196;0.56
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Khem Birch;2.0;3.6;57.3;0.0;0.2;0.0;1.1;1.5;74.3;2.0;3.3;61.0;1.463;0.57
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Yuta Watanabe;1.3;3.5;37.7;0.7;1.9;34.5;0.7;1.1;62.5;0.7;1.6;41.7;1.132;0.47
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Justin Champagnie;1.5;2.7;54.3;0.6;1.2;53.3;0.4;0.4;100.0;0.8;1.5;55.0;1.457;0.66
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Svi Mykhailiuk;1.3;3.7;35.6;0.7;2.2;29.5;0.4;0.5;70.0;0.7;1.5;44.8;0.986;0.45
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Malachi Flynn;1.4;3.6;39.7;0.4;1.8;25.0;0.1;0.1;50.0;1.0;1.9;53.3;0.931;0.46
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Dalano Banton;1.3;3.2;39.5;0.1;0.8;10.5;0.5;0.8;63.2;1.2;2.4;49.1;0.974;0.41
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Goran Dragic;1.0;3.0;33.3;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;33.3;0.667;0.33
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Isaac Bonga;0.3;1.3;22.2;0.1;0.3;50.0;0.6;0.9;66.7;0.1;1.0;14.3;1.000;0.28
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Armoni Brooks;0.2;2.0;8.3;0.2;2.0;8.3;0.3;0.3;100.0;0.0;0.0;0.0;0.417;0.13
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;D.J. Wilson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000;0.00
Toronto Raptors;tor;2021 - 2022 Regular Season;Western Conference;Total;41.6;92.4;45.1;12.2;35.4;34.5;16.7;21.5;77.4;29.4;57.0;51.6;1.214;0.52
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Pascal Siakam;8.5;17.1;49.5;1.1;3.1;34.8;3.9;5.3;73.8;7.4;14.0;52.8;1.282;0.53
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Fred VanVleet;7.3;17.3;41.9;4.0;10.0;40.1;3.1;3.5;87.4;3.2;7.3;44.3;1.246;0.53
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Gary Trent Jr.;6.7;15.7;43.0;3.2;8.0;39.7;1.9;2.4;81.4;3.5;7.6;46.3;1.185;0.53
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;O.G. Anunoby;6.6;15.1;43.6;2.4;6.8;35.1;1.9;2.5;74.8;4.2;8.3;50.6;1.156;0.51
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Scottie Barnes;5.7;12.1;47.0;0.8;2.7;31.3;2.2;3.0;73.3;4.9;9.4;51.4;1.189;0.50
Toronto Raptors;tor;2021 - 2022 Regular Season;Pre All-Star;Chris Boucher;3.2;6.9;46.2;0.8;2.7;28.4;2.0;2.6;77.1;2.4;4.2;57.6;1.329;0.52
